Review
벽걸이 브라켓이 좌우상하 풀모션인지 확인부탁드려요
기존 고장난 티비 폐가전 수거 가능한가요?
브라켓포함인가여 고정인가여 상하좌우다이동대는건가요 그리고설치 이틀전인데 기사가 연락한통없는게말이됩니까?ㅋㅋ어이가없네요 불안은 고객의몫인건가요 ?참나.. 설치비는무료인지 무타공은설치가능한지 기사연락처주세여
"스탠드로 사용하다가
나중에 무빙스탠드 구매해서 사용할수 있도록 호환가능한지요?
그리고 스마트 티비인가요?"
기존 티비 제거후 기존자리에 설치해주시는 알겠구요 다른방에 설치된 벽걸이 티비가 너무 높아서 비용내면 벽결이 티비 위치교환도 기사님이 가능하신가요>?
구성품에 HDMI 케이블이 포함되어 있나요?
결제금액 외에 추가 설치비가 있나요?
"이 제품 기본이 스텐드형 인가요-?
받침대가 있나요?"
"금일 구매 주문 전입니다.
KQ75QD67AFXKR 티비 구매 후
추가 구매 예정인
무선 삼성 사운드바 Q930 or Q990
시리즈와 연동이 되는지 문의 드립니다.
신속한 답변 부탁드립니다."
돌비애트모스 지원되나요?
"월요일에 설치 완료하였는데, 화면이 너무 흐립니다. 설치 기사님께서도 그 정도는 괜찮다고 했는데. 흐린 부분이 개선 안됩니다. 방문 확인 부탁드립니다."
as는 엘지전자로 연락하면됩니까 다른데는 판매한데서만 as된다는데요
As는 공식삼성as센터에서 가능한가요
무타공설치 가능한가요?
제품 뒷면에 배사홀 간격 알려주세요~
플레이스테이션4 호환 가능한가요?
이거 넥플 되나요
"1월 13일날 주문했습니다.
주문번호는 ******-*******3입니다.

주문한당시 1월 27일부터 배송이라고 써 있긴 했는데.....

아직연락은 못 받았고...
조금 더 날짜를 당길 수 있는지 알고 싶어서요....

먼저 기사님 연락 먼저 받을 수 있게 부탁드립니다.
주문자 번호는 ***-****-**** 홍수진입니다.

그전화 또는 제 전화 김지홍 ***-****-****으로 연락 부탁드립니다."
벽걸이 무상설치 해주나요?
스카이라이프 사용하는데 설치 가능한가요.
"TV두다리 간격몇센티인지
알려주세요"
"벽걸이용으로 구입후 나중에 스텐드로 사용할수 있게 받침대가 오나요?
대리석 벽인데 무타공설치 가능한가요 또 무타공시 설치비용 들어가나요?"
벽걸이설치시 벽걸이 자재와 설치등 다 포함한 금액인가요??
"1 방문설치시 기사님이 오셔서 설치해주나요?
2. 기존 52인치 TV도 수거해 주시나요?"
티비 뒷면 볼트 사이즈 알려주세요
"이틀만에 6만원이 떨어지는건 너무하네요
내일 배송오기로 했는데 취소 할수 있나요?"
스텐드 구입을 햇는데 거치대 싈치가능 할까요?
"1)별도의 벽걸이 설치 비용 없는지
2)usb 입력 포트 있는지 뮨의드립니다"
"40인치,50인치 2대 방문설치,구입예정입니다,기존 55인치,43인치 수거및 리모컨셋팅 서비스 가능합니까"
As는 얼마나 해주나요?
"부모님 집에 셋탑 박스 없이 일반 공영방송 만 보고 계시는데요,
예전 동그란 케이블(동축 케이블)?을 사용 할수 있는 제품 인지요,?"
제주도로 무료배송/ 설치 가능한 제품인가요?
"넷플릭스 , 디즈니, 유투브 기능이 들어가 있나요~?"
"무인카페 메뉴 및 CCTV 화면 전시 용도로 사용하려고 합니다.
벽걸이도 가능한지 궁금합니다."
안녕하세요 벽걸이는 추가비용이 있나요? 상세페이지에 정보가 없어서요
"1. 설치후 약 1개월후 패널 불량으로 화면 안나옴.
2. 지방에 노모 혼자 있어 불량 상태 자료 전송의 어려움으로 사용자 사유시 모든 비용 지불하기로 하고 AS 접수
3. 며칠 동안 회수가 안되 다시 문의 하니 접수 확인 어려움으로 담당자 알아 보고 연락 주기로 함. 며칠동안 연락 없어 다시 문의 하니 자료 전송 안되 접수 안됐다고 당당하게 말함. 1개월 지나서 반품, 교환 안되고 리퍼 제품으로 준다고 함. 따지니까 화내면서 쿠팡에게 따지라고 하고 일방적으로 전화 끊음.
3. 쿠팡에 문의 하니 자료 전송 해주면 AS 해준다고 같은 소리 함.
4.. 고장 후 AS 접수까지 2주 걸림.
5. 제품 회수 까지 3주 걸림.
6. 며칠동안 AS 담당자 전화 안받음.
7. 위드라이프 콜센터에 계속 전화함. 확인하고 연락 주겠다 했지만 연락 안옴.
8. 2주후 토요일 수리된 제품 배송 해준다해서 시골에 온가족이 모여 기다림.
9. 기사 안옴. 연락도 안줌.. 결국 저녁 늦게 직접 전화해서 물어 보니 제품을 빠뜨리고 와서 다음주 화요일 또는 수요일에 배송해 주겠다 함.
10. 아직 못받음. 이제 전화헤서 싸우기도 지겨워서 반포기 상태.
TV 없이 시간 보내기 힘드시다 하소연 하는 홀로 계신 어머니께 정말 죄송할 따름.. 돌아가시기 전에 TV를 보실 수 있으실지.."
주문했는데 더빨리는 배송안될까요? 1/20배송으로 되어있는데 가능하면 더빨리 받고싶어요 ㅜㅜ
티비 거치대와 결합하여 사무실 회의실에서 사용하려고 하는데 결합이 되는 제품 일까요?
"안녕하세요,
해당제품 벽걸이 설치후 좌우 각도 조절 되나요?

된다면 몇도 정도 가능한지 궁금합니다"
이거 패널 제조사는 어딘가요?
벽걸이형으로 주문을 했다가 기사님이 설치할 아파트는 벽보강이 안되어 있다고 해서 오늘 기존 벽걸이형을 취소하고 스탠드 형으로 재주문했습니다. 1월7일 화요일에 배송 가능할까요? 1월3일에는 집에 아무도 없어서요
미러링 핸드폰연결하여 시청 가능한가요?
오늘주문하면 내일설치가 맞나요?
as기간 어떻게 되나요?
"배송일자 지정이 현재 1월27일이내에 지정가능하던데 2월2일에물품수령하고싶어요 지금구매하여 2월2일에받을수있는지,아니면 가다렸다가 2월2일 배송일지정되는날에 구입해야하는지 알려주세요"
"TV 받침대가 동일한 방향 R 2개가 욌습니다.
L 방향 받침대 발송 부탁 드립니다,"
사진보냈습니다 확인부탁드립니다
"오늘 주문했습니다
기존 lg 47인치 티비(고장) 수거 해 가시는지 궁금합니다"
"토요일 배송 가능한가요?
그리고
원하는 날짜에 배송 받으려면 며칠전까지 결제하면 되는지 궁금합니다."
핸드폰 화면 미러링 같은 기능 되는줄 알고 구매했는데 안되는데 그런 기능 되는걸로 교환하고 싶습니다. 어떤 방법이 있을까요?
"티비가 왔는데 스마트 티비가 아니라네요
어떻게 된거죠"
티비 이젤 설치도 해주시나요? 셋탑 연결하면 넷플릭스 볼수있는거죠?
셋톱박스 연결없이 HDMI선만 있어도 스마트폰과 미러링 할수있나요?
받침대가오지않았습니다.발송일알려주세요
넷플릭스 유튜브 쿠팡플레이등 볼 수 있나요
유튜브 넷플릭스 다 지원되나요?
컴터 모니터로도 사용가능 한지요
동축케이블 연결하면 고장나나요? 왜 그러죠? 원인이 뭔가요?
이티비가스마트티브인가요 아니면따로 기기를준비해야하나요
무상보증 50과 100의 차이를 알려주세요
"석고보드10리+ 샌드위치판넬 40미리+
콘크리트인데 설치 가능할까요?"
"10일 배송받고 방문설치 원하는데 가능 한가요?
아니면 전화요청을 따로 해야 하는건가요?"
"Q1.패널어느 회사건가요?

Q2. 쿠팡보험이 10만까지되던데, 패널 백라이트나가면 수리비 얼마정도나오나요"
스마트티비기능이 있나요? 리뷰에는 있다&없다가 있어서 고민입니다
무타공 벽걸이 설치도 해주시나요?
"물건구매한지3개월정도~집도가끔오는데티비에서잡음소리나고 울려요 ^^어찌해야하나요
스피커소리울림"
"43UR642S0NC

터치스크린 되나요?"
스탠드형 구매후 추후에 이사갈때 벽걸이형으로 변경 가능한가요?
"결제 완료 후 주소지 변경이 안되서 재주문 하려고 취소했는데,
주문이 안되네요...
연락처가 없어 문의 글 남깁니다."
"안녕하세요
어린이집에서 벽걸이 티비를 구매하려고 합니다
아이들 수업용으로만 사용할껀데 미러링 기능 이라던가 다른 전자기기 연결해서도 사용할수 있는지 궁금합니다
그리고 카드결재를 하게되면 판매자 사업자등록증과 거래명세서 발급 가능할까요?
감사합니다"
벽걸이는 무타공으로 벽에구멍 안뚤는건가요?
기존에 설치되어있는 65인치 벽걸이에 설치 가능한가요?
"전체상품사양 에 스마트tv기능 인
넷플릭스 . 유튜브 볼 수 있다 되어있는데 맞나요???"
전원켜짐예약이 가능한지
"벽걸이 부속품 별도 구매인가요.
별도 구매한다면 가격은?
기존 TV는 다른 방으로 이동 설치해야 되는데 추가 비용은?"
설치비는 따로 있나요?
원래 엘지 x캔버스tv 벽걸이 형인데 50인치 벽걸이로 주문하면 벽걸이 부분을 다시 안달아도 되나요?
"기존에 설치된 65인치 LG티비가 패널이 파손되어 교체겸 구매하는건데
수거는 어떻게 이루어질까요?"
"USB로 영화다운 받아보려하는데 외부입력 들어가서 다운받아 놓았던 영화들을 재생을하면 나오기는 하는데...소리는 나오지가 않네요....
어떻게해야 하는걸까요??"
"안녕하세요.

해당 벽걸이형 TV를 구매한 후에, 별도로 이동식 TV거치대를 구입하여 설치할 예정입니다.

이에, 해당 TV의 배사(VESA)간격 문의드립니다."
미러링 기능 지원 안되나요? 방법 좀 알고싶네요
보험료는 매달 3년 납부하는건가요 아니면 처음에만 납부하나요
"안녕하세요 방금 주문했는데 임시품절로 바껴서 문의 드립니다. 결제는 됐는데, 구매가 정상적으로 진행 됐는지 확인 후 답변 부탁드립니다."
기존 75인치 LG 벽걸이 TV가 설치 되어있는데 브라켓이 달라지나요. 브라켓 무상설치 해주나요
"같은 시티브 제품인 HK430UDNTV 랑 가격을 비교해보니
지금 이 제품이 더 싸던데
크기도 똑같고 둘다 스마트 티비이던데 어떤 차이점이 있나요?"
"다리만보내주세요
전화했는데안받으시네요"
다른분 후기에 케이블tv 시청시 리모콘사용이 전원on/off만 되서 리모콘을 2개 사용한다는 글이 있던데 저희집은 케이블tv가 셋톱박스없이 케이블선 하나를 바로 tv에 연결해서 시청해서 기존에 tv리모콘으로도 조작이 가능했어요. 이 제품도 tv리모콘만으로 조작이 가능할까요?
"셋탑박스 없습니다 동축케이블 사용가능한가요?
날짜 지정해서 배송받을 수 있나요?
11월30 일 토요일 희망합니다"
"이사간 집에 새로 설치를 하려고 하는데,
이전 거주자가 벽걸이형TV를 사용했어서 벽에 이미 타공이 되있습니다.
아트월 벽에 거치대 들어갈 공간도 이미 구멍이 뚫려있고요.
구멍을 더 뚫고 싶지않은데 기존 타공 구멍에 맞춰서 설치가 가능할까요?"
새상품인가요?
RF 단자. 있나요?
리모콘따로 구입해야하나요?
"현재 선택할수있는 배송일보다 더 늦게 변경할수있을까요?
원하는 날짜는 2월22일 입니다."
"기존에 벽걸이가 설치되어 있는데
설치가 어떻게 되나요? 티비만 달아주시는건가요?"
엘지기사님 설치 연락은 지정한배송일 전날 연락 오나요?
"로켓설치라 설치비용이 안드는걸로 알고 있는데 따로 비용부과 되는게 없는지 알고 싶습니다.
답변주세요"
"소리나는게
옆쪽? 에서 울리듯이 나는게 맞는거죠???"
"안녕하세요. 사장님.
스탠드형으로 구입해도, 향후 벽걸이형으로 사용 가능한것인지 문의드립니다. 물론 브라켓은 제가 별도로 구매하구요."
일시품절 언제풀리까요???
"안녕하세요
샙터박스가 달린 티비를 거실에서 보고잇는데요
티비가 작아서 조금큰거루 사려합니다
안방에 설치할거구요
샙터박스를 안방으로 새티비에 설치해주실수잇나요"
"스탠드형 거치대를 준비해 두면, 거치대에 맞춰 설치해 주시나요?
방문 전 사전 출입신청이 필요한 경우, 배송 및 설치 예약을 어떻게 하면 좋을까요?"
"안녕하세요, 브라켓을 별도로 가지고있으면 방문설치 해주실때 브라켓까지 동사에 설치를 해주시는걸까요? 아니면 브라켓을 미리 설치해두어야 할까요?"
설치후화질조정은어떻게해야하나요?색상이너무푸르게나오네요...
이상없는 제품으로 꼼꼼히 확인잘해서 포장도 튼튼하게 빠른배송부탁합니다 구성품 빠짐없이 빠른배송부탁합니다
"지금 집에 있는 사운드바 모델코드가 HW-MS550/KR 입니다.
위의 TV가 이 사운드바하고 호환이 되는지 궁금합니다."
As 무상기간은 얼마인가요?
베사홀 규격이 어떻게 되나요?
"가벽에설치할건데요
추가비용있나요?"
핸드폰이랑 연동이 되는지도 궁금합니다
"안녕하세요
혹시 거치대 사용가능한 제품인가요? 집에 샤용했던 거치대가 있어서요
거치대 사용가능한지요"
플레이스테이션5(PS5)과 호환 잘 되나요?
지니 셋탑박스 있으면 넷플릭스 티빙 시청가능한가요?
미러링 케이블 연결하면 스마트폰 화면을 모니터로 볼 수 있나요?
"벽걸이형 각도조절 되는상품인가요?
인공지능리모컨은 따로구매해야하나요"
"인공지능 리모콘 모델 좀 알려 주세요
추가로 구매하고 싶습니다. 링크 알려 주셔도 좋구요."
"벽면에 베사홀 20cm *20cm 이 타공 되어ㅜ있습니다.
추가 타공없이 기존 홀 사용하여 설치가 가능한가요?"
Vesa 규격이 있나요? 있다면 규격과 나사규격 좀 알려주세요
"USb연결해서 영상을 재생하는데,
영상화면을 돌리고 싶은데 안되는걸까요?
화면은 돌려서 세로로 해놓았는데,
영상을 수정해서 재생해도 원본그대로 재생이 되어서요!
모니터자체에 화면을 돌리는 기능은 없나요?"
"안녕하세요.
여러차례 사무실에 연락을 하고 폰번호로도 문자 남겼으나 응답이 없어 다시 문의 남깁니다.
소리가 울려들려서 조금 커지는 소리엔 듣기가 좀 그렇네요.
답변 부탁드리며 기존 박스를 버려서 교환품보내주시면 다시 포장하여 보내드릴께요."
티비 다이가900이라서 스탠드가로길이가 어케되나요?? 티비가로길이만 표기되어있서서 밑에 다리 가로길이를 알아야 놓을수 있을지 알거 같은데?
"티비화면이 중간중간 까맣게되요
잘 나오다가 까맣게 전체가 바뀌었다가 다시 잘 나왔다가하는데 왜그런거죠?"
동축케이블 연결하면 tv가 고장나나요?
WiFi x 가 무슨의미인가요?
스탠드로 구매했는데 벽걸이로 바꾸고싶은데 어떻게 하면 될까요?
"벽걸이 브라켓이랑 설치비 다 포함된거죠?
그리구 벽에서 30cm정도밖에 여유가 없는데 설치 가능하겠죠?
천장에 빔스크린이 설치되어 있는데 빔스크린도 가끔 쓸거 같아서 간섭이 안생길까 조금 걱정이 되서요. ^^"
"타일로 된 벽인데 벽걸이 설치 가능 한가요?
시공시 티일이 깨진다는 얘기가 많아서
구매 전 사전 문의 드립니다"
"현재 걸려있는 벽걸이 티비를 안방으로 옮기고 거기에 이 티비를 달려고하는데요 옮겨달아주실 수 있나요?
비용이 있나요?"
"as는 가능한가요?
가능 하다면 어떤식으로 as를 받아야되나요?"
벽걸이이형 설치시 비용문의드립니다
뒤쪽스피커짹선도부탁드려요
거치대에 설치할수 있도록 뒷면에 고정 부품이 있나요?
"와우결제시 언제 도착하는건가요?
방문설치면 미리 전화로 약속후 기사님이 가지고 오신가요?
와우결제하면 담날 새벽에 물건이 도착해서 문의드립니자"
5년무상보증 4400원한번내는건가요?
"기능중 자동켜짐 기능은 없나요.
추가 할려면 방법이 없을까요...?"
이 제품은 돌비 애트모스가 가능한지 궁금 합니다.
재입고 예정읶나요??? 구입하려합니다
"부모님댁 TV가 고장나서 이 상품을 고려하고 있습니다. 출시년월이 21년 10월인데, 설치되는 상품은 제조년월이 대략 언제 만들어진 상품인지 문의드립니다."
청각장애 자막기능도 되나요?
출시년도말고 제품 제조년도가 24년도인지요?
"안녕하세요,

해당 제품의 밝기, 응답속도, 명암비 확인 요청드립니다.

감사합니다."
벽걸이형으로 주문 후 설치없이 tv본체와 브라켓만 수령가능한지 문의드립니다
"금일 쿠팡으로 주문하였습니다.
배송일은 30일 입니다
그런데 제가 실수로 벽걸이로 주문 해야하는 걸
스탠드로 주문하였습니다.
방문 설치 시 벽걸이로 설치 되는지 문의 드립니다."
"제주도 배송 설치 가능 한가요?
배송비 설치비 발생시 금액 궁금 해요"
티비 스챈드에 거치할 예정인데 벽걸이형으로 구입하면 되나요?
"벽걸이 75인치 신청했는데요. 벽걸이브라켓이
엘지정품브라켓인가요??"
구매후 부터 자주 신호없음이 뜨는데 as신청을 어느쪽으로 해야하나요?
"안녕하세요?
스탠드형 주문해서 사용중인데
이 상품 혹시 벽걸이로 변경가능한 상품인가요?"
"폐가전 수거해 가시나요
사운드바와 인공지능NFC리모컨 추가 구매가능한가요"
"안녕하십니까, 해당 상품 관련 아래와 같이 문의드립니다.

- 이동형 TV 다이를 미리 구비해놓으면, 기사님께서 방문 및 해당 다이에 TV 설치해주시는지 문의드립니다.

- HDMI 포트 및 USB 포트 개수 문의드립니다.

감사합니다."
75인치 벽걸이향 사려는디 브라켓은 어떤것으로 사용사능한가요?
무타공설치 가능하나요? 사운드바도 무타공 브라켓 설치하고싶은데 같이가능할까요?
"집에 인터넷이 없습니다.
기존 TV는 지역 kc케이블만 연결해서, 시청중인데,
인터넷없이 tv를 설치/ 사용할 수 있을까요?"
"일반 벽걸이형인가요?

아니면 각도조절용 벽걸이인가요?

위 두개는 다른 제품이라 문의 드립니다."
컴퓨터 모니터로도 사용이 가능한건가요?
벽걸이 신청하면 tv뒤에 셋톱박스랑 선정리를 다 해주시는지요?
기존에있는 벽걸이 철거해주시나요?
설치는 했습니다 보험도 적용해서 시리얼번호(S/N)를 적어야 하는데 어디있죠? 뒷면에는 인증번호 적합등록번호 밖에 없어요
"as 무상 지원 기간은 언제까지 일까요?
as 신청시 방문 as도 가능한지 궁금합니다."
벽걸이 보다 스탠드형이 왜 더 비싼가요?
"티비 설치 후 시청 중에
잘나오다가 중간에 5초동안 잠깐 티비화면이 검정색으로 되면서 소리도 나오지 않다가 다시 화면과 소리가 나옵니다.
같은 셋탑 박스로 계속 사용하고 있는데, 그 전 티비는 이런 현상은 없었어서요.
이거 왜 그런거죠?"
벽걸이형 주문시 맨벽인데 따로 벽타공 설치비 없는지 알고 싶습니다.
"티비가 리모컨이 이상해요
지니 리모컨을 쓰고 있는데 채널은 돌아가는데 끌때는티비 리모컨으로 꺼야되네요
리모컨 두개를 써야하나요?"
혹시 상하좌우 브라켓이 같이 포함된 제품인가요?
벽걸이형의 경우 각도조절 되는 건가요? (LG고객센터에 문의하라는 답변말고 확인해서 알려주세요)
"스마트TV가 아닌데, 미러링은 지원이 되나요?"
구입할려고 하는데 벽걸리맞죠
"스마트티비

넷플릭스 티빙 쿠팡플레이

등등 이용이 가능한가요"
"아이폰화면이랑 연결하는 화면미러링 기능은 없나요?
있다면 방법을 알려주세요..ㅠㅠ"
"스탠드
받침대와 받침대사이 길이 알려주세요
티비장 사이즈 확인하게요"
제조연월일이 21년도인데 재고 상품인가요? 그리고 리퍼 상품인지 알려주세요
스마트 티비 맞죠? OTT 볼수있는거 맞나요??
전에 벽걸이 티비가 있어서 바꿀려구요 자가설치 스탠드로 구매시 호환 가능한가요?
주문했는데 패널은 IPS패널인가요?
"이 제품의 밝기는 몇 cd 인가요?
250cd? 300cd?"
"시간알람설정방법을알려주세요
전화했는데 연락이안됩니다"
혹시 천장형tv가 설치되어있는데~설치가 가능한가요??추가요금 생각하고 있습니다
11일 토요일 배송희망하는데요 그날이 이사날이라 오후에 설치 했음 해서요 기사님한테 그렇게 요청 가능한가요?
화면 해상도 설정 어떻게 하나요? 4k라하여 구매하였는데 Hd화질이네요. 해상도 설정 어떻게 하는지좀여
"스텐드도 각도조절이 되나봐요ㅎㅎ
벽걸이요 브라켓 각도조절 새거 맞나요?"
토요일 배송되는건가요??
오늘저녁에 계좌이체결제했는데요 이번주토요일에 배송이될가요? 안그러면배송일 지정해야해야해요 어디물어야할지 몰라서물어봅니다
쿠팡플레이가 되나요?
"판매자님
자꾸 물어보잖아요.
어떻게 벽걸이가 스탠드보다 가격이 더저렴하냐구요?
확실히 맞다면 구매하게요.
분명 오류같아서 문의드려요"
"연락 받을 번호를 잘못 입력했어요
수정이 안돼서 ***-****-****로수정 부탁드려요"
안녕하세요 :) 지금 막. 주문했는데요 오시시전에 전화미리주시는거죠???
"대표님 안녕하세요
아마존크립토 (crypto-amazon) MD 박성호 입니다

저희 아마존크립토에서 위탁판매자를 모집하고 있습니다.

아마존물류창고에 있는 제품중 위탁판매가 가능한 제품
약 7만여개가 저희 아마존크립토 플랫폼에 등록되어 있습니다.

이 제품중 대표님께서 판매하고 싶은 제품을
저희 플랫폼내 대표님 전용스토어에 등록하시면 되고,
썸네일+상세페이지를 클릭한번으로 등록할수 있습니다.

주고객층이 미국 85% + 국내 15% 이며
대표님께서 판매에만 집중 할 수 있도록
배송관리 및 CS도 본사에서 진행해드립니다.

1월 31일까지 신규 가입자에 한해서
200$ 상당의시크릿 AI리타겟팅 광고쿠폰도
제공해드리고 있으며

초기 가입비 및 사용료 0원이지만
현재 타 플랫폼 대비 매출이 매우 좋은편입니다.

또한 모든 입,출금에 대한 계산서 발행이 가능하며
전담 MD를 배정해드리고 있습니다.

정산주기또한 배송완료후 최대 14일로
빠른편이며, 판매자 등급애 따라
배송후 바로 정산(빠른정산) 도가능합니다.

가입 및 문의는
아마존크립토 전용 고객센터
http://pf.kakao.com/_Tpjdn/chat"
게임 가능한가요? 닌텐도 게임이요~
혹시 유튜브 시청이 가능한가요?
"베사홀 나사 크기,길이가 어떻게되나요?"
벽걸이형 설치를 하면 나중에 사용할 스탠드를 별도로 주나요?
"코인노래방 모니터로 사용가능한가요?
가능하다면 벽걸이로도 가능한지 궁금합니다."
"오늘 설치 받았는데 볼륨 조절이
질안되고 화몀이 자주 깜박거려요
as부탁드립니다."
"안녕하세요~티비86인치 지금구입 했는데요
배송일이 수요일인데요~혹시 내일 화요일 배송은
안되나요~^^;;"
55인치 벽걸이 설치제품 주문했는데요. 제공 되는 브라켓은 LG정품인가요? 상하 각도 조절 되는 건가요? 모델명을 알려주시면 좋고요
Qled맞나용
"스마트티비 (넷플릭스 , 쿠팡등)
이용이 가능한가요?"
주문번호 1210 0059 6039 02입니다
86인치 스탠드 다리 사이간격. 얼마인가요 ? 장식장 길이 때문에요
설치도 해주시나요?
가전제품은 잘 몰라서 LG제품 맞나요?
"안녕하세요
현재 상품 50인치 TV
스탠드거치대에 설치 되나요?"
블루투스로 컴퓨터에서 HDMI연결 없이 무선으로 화면 복제(공유)가 가능한가요?
"유투브 지원된다고 돼있는데
리모컨에수 뭘 눌러야 하나요??"
"이 제품은 75인치가 맞는거죠?


후기에 65인치 후기가 있어서 헷갈려서 문의드립니다"
"올해 4월에 구입했는데 소리가 나다가 안나다가하네요
AS 는 어떻게 해주시나요?"
"집에 75인치 벽걸이 TV 가있는데
85인치를 주문하고 설치 할 때
위치를 살짝 옮기고 설치를할려고합니다

1)비용이 발생하는 부분인가요??

2)새로 벽 뚫는 작업도 가능 한 건가요??"
추가 요금을 내고 무타공으로 설치 가능한가요?
TV설치할때스탠드형높이낮아스텐드형거치대구입하여설치할려면참고로알아야하는점주의할점힘들지만좀알려주시길부탁드립니다
A/s 무료 보상 기간은 몇 년인가요?
양쪽 스탠드의 거리가 어느정도 인가요? 올려놓고 사용하려합니다. 모니터 크기만 나와 있어서요
"구입후 기존 티비에 쓰던 스피커 잭을 꽂았는데 스피커 연결이 안됩니다.처음 설치 기사님이 했을때도 연결이 안됐고..되겠지~하고 몇일 쓰다가 오늘 다른방 조그만 잘되는 스피커를 빼서 다시 해봤는데도 소리가 안납니다.

이건 어떻게 해야할까요?ㅜㅜ"
미러링 되나요
"문의 기록이 검색안되서 다시 문의 드립니다.
SK BTV 셋탑리모컨과 호환되는지요? 된다면 구매할려구요"
지금 나온가격이 설치비 포함된 가격인가요 지방이라 추가비용 들어가는지요 벽걸이로 티비를 움직일수 있는 벽걸이 용이 필요하거든요 자세한 설명부탁드릴께요?
"현 TV가 55인치 벽걸이 형 인데,
현재 것이 액정 불량이라 교체하려고 합니다. 위 43인치 제품을 구매했을 때
지금 설치되어 있는 벽걸이 부분에 위 제품을 바로 설치하나요?
그리고 현 TV는 수거해 가시는지요?"
베사 홀 볼트 규격 알려주세요(나사 사이즈)
MHL 케이블로 아이폰8 연결시 미러링이 가능한가요?
보증기간은 얼마나 되나요?
안녕하세요 이사하고 구매하려고 장바구니 담아놨는데 일시품절처리되어서요 입고언제될까요~?
"판매자님
벽걸이형이 스탠드보다 더 저렴한게 맞아요?
벽걸이가 원래 5만원정도 비싼걸 알고있거든요"
진짜 너무한게 액정이깨져서 수리비얼마나하냐니까 100만원돈든다고 부품안나온다더니..아직도 판매하네 출시년도23년..뭐가 정답이니까 진짜
"장소가 마땅치 않아서 그런데
혹시나 해서~~-스텐드형, 벽걸이형 2개를 갖고 오실수 있는지요?
급질문드립니다
안돼면 취소부터하고 재주문 할까요,"
엘지50인치티브이를구매했는데인치를잘못선택한것같애요너무커서인치를줄여서다시구매할수있을까요
혹시 벽걸이 시공시 무타공 설치도 가능한가요? 가능하면 가격은 얼마나 더드는지 ?? 알수 있을까요?
언제 재입고되나요?
"안녕하세요.
작은방에 놓을 예정이라 가로 길이가 궁금한데,
화면크기가 75인치, 189센티미터로 표시되는데, 제품 스펙에 가로길이가 167센티미터라는건 어떤 의미인가요??? 제품의 가로 길기가 189cm가 맞나요? 167cm가 맞나요?"
일반led인가요? 스마트tv는 어떤기능인가요?
"무타공시공 가능한가요?
비용은 얼마인가요?"
